Project,Era,SampleYear,Region,RegionAbbr,AR_Complex,AR_Complex_abbr,Site,SampleDate,DiveReplicate,DepthZone,Transect,BenthicReefSpecies,SpeciesGroupF,Abundance,area.m2
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - A,21-Dec-2016,1,ARM,Santa Monica AR - A 21-Dec-2016 Swath ARM 1,Muricea fruticosa,gorgonians,3,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - A,21-Dec-2016,2,ARM,Santa Monica AR - A 21-Dec-2016 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - A,21-Dec-2016,2,ARM,Santa Monica AR - A 21-Dec-2016 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - A,21-Dec-2016,2,ARM,Santa Monica AR - A 21-Dec-2016 Swath ARM 2,Leptogorgia chilensis,gorgonians,8,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - A,21-Dec-2016,2,ARM,Santa Monica AR - A 21-Dec-2016 Swath ARM 2,Muricea californica,gorgonians,140,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - A,21-Dec-2016,2,ARM,Santa Monica AR - A 21-Dec-2016 Swath ARM 2,Muricea fruticosa,gorgonians,5,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,1,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,1,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,1,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 1,Leptogorgia chilensis,gorgonians,1,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,1,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 1,Muricea californica,gorgonians,41,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,1,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,2,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,2,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,2,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 2,Leptogorgia chilensis,gorgonians,3,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,2,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 2,Muricea californica,gorgonians,94,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - B,21-Dec-2016,2,ARM,Santa Monica AR - B 21-Dec-2016 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,1,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,1,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,1,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,1,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 1,Muricea californica,gorgonians,78,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,1,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 1,Muricea fruticosa,gorgonians,1,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,2,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,2,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,2,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,2,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 2,Muricea californica,gorgonians,156,60
VRG 2016,Pre-Construction,2016,Artificial Reef,AR,Santa Monica,SM,Santa Monica AR - C,21-Dec-2016,2,ARM,Santa Monica AR - C 21-Dec-2016 Swath ARM 2,Muricea fruticosa,gorgonians,6,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,1,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,1,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,1,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 1,Leptogorgia chilensis,gorgonians,15,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,1,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 1,Muricea californica,gorgonians,166,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,1,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 1,Muricea fruticosa,gorgonians,4,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,2,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,2,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,2,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 2,Leptogorgia chilensis,gorgonians,18,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,2,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 2,Muricea californica,gorgonians,216,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - K,04-Jan-2017,2,ARM,Marina del Rey AR - K 04-Jan-2017 Swath ARM 2,Muricea fruticosa,gorgonians,4,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,1,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,1,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,1,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 1,Leptogorgia chilensis,gorgonians,13,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,1,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 1,Muricea californica,gorgonians,183,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,1,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 1,Muricea fruticosa,gorgonians,2,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,2,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,2,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,2,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 2,Leptogorgia chilensis,gorgonians,21,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,2,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 2,Muricea californica,gorgonians,255,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - I,04-Jan-2017,2,ARM,Marina del Rey AR - I 04-Jan-2017 Swath ARM 2,Muricea fruticosa,gorgonians,6,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,1,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,1,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,1,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 1,Leptogorgia chilensis,gorgonians,15,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,1,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 1,Muricea californica,gorgonians,133,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,1,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 1,Muricea fruticosa,gorgonians,2,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,2,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,2,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,2,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 2,Leptogorgia chilensis,gorgonians,9,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,2,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 2,Muricea californica,gorgonians,205,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Marina del Rey 2,MDR2,Marina del Rey AR - F,04-Jan-2017,2,ARM,Marina del Rey AR - F 04-Jan-2017 Swath ARM 2,Muricea fruticosa,gorgonians,2,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,1,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,1,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,1,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 1,Leptogorgia chilensis,gorgonians,16,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,1,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 1,Muricea californica,gorgonians,66,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,1,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 1,Muricea fruticosa,gorgonians,2,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,2,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,2,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,2,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 2,Leptogorgia chilensis,gorgonians,5,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,2,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 2,Muricea californica,gorgonians,46,60
VRG 2016,Pre-Construction,2016,Santa Monica Bay,AR,Hermosa Beach,HB,Hermosa Beach AR - Giants,20-Dec-2016,2,ARM,Hermosa Beach AR - Giants 20-Dec-2016 Swath ARM 2,Muricea fruticosa,gorgonians,3,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 1,Muricea californica,gorgonians,1,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 1,Muricea fruticosa,gorgonians,19,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 1,Muricea californica,gorgonians,2,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,1,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 1,Muricea fruticosa,gorgonians,5,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Inner,SCAI - Iron Bound Cove 16-Jun-2017 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 2,Muricea californica,gorgonians,3,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Middle,SCAI - Iron Bound Cove 16-Jun-2017 Swath Middle 2,Muricea fruticosa,gorgonians,1,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 2,Muricea californica,gorgonians,1,60
VRG 2017,Pre-Construction,2017,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Iron Bound Cove,16-Jun-2017,2,Outer,SCAI - Iron Bound Cove 16-Jun-2017 Swath Outer 2,Muricea fruticosa,gorgonians,7,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Inner,Flat Rock North 25-Aug-2017 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Inner,Flat Rock North 25-Aug-2017 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Inner,Flat Rock North 25-Aug-2017 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Inner,Flat Rock North 25-Aug-2017 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Inner,Flat Rock North 25-Aug-2017 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Middle,Flat Rock North 25-Aug-2017 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Middle,Flat Rock North 25-Aug-2017 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Middle,Flat Rock North 25-Aug-2017 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Middle,Flat Rock North 25-Aug-2017 Swath Middle 1,Muricea californica,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,1,Middle,Flat Rock North 25-Aug-2017 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Inner,Flat Rock North 25-Aug-2017 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Inner,Flat Rock North 25-Aug-2017 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Inner,Flat Rock North 25-Aug-2017 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Inner,Flat Rock North 25-Aug-2017 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Inner,Flat Rock North 25-Aug-2017 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Middle,Flat Rock North 25-Aug-2017 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Middle,Flat Rock North 25-Aug-2017 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Middle,Flat Rock North 25-Aug-2017 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2017,Pre-Construction,2017,Palos Verdes,PV,Palos Verdes,PV,Flat Rock North,25-Aug-2017,2,Middle,Flat Rock North 25-Aug-2017 Swath Middle 2,Muricea californica,gorgonians,0,60
