Project,Era,SampleYear,Site,SampleDate,DiveReplicate,DepthZone,Taxa,Category,BRS_per_cov
VRG 2019,Pre-Construction,2019,SBI - Southeast Sealion,25-Oct-2019,2,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2019,Pre-Construction,2019,SBI - Southeast Reef,23-Oct-2019,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,SBI - Southeast Reef,23-Oct-2019,1,Outer,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,SBI - Southeast Reef,23-Oct-2019,1,Deep,coralline algae - crustose,UPC Species,35.48
VRG 2019,Pre-Construction,2019,SBI - Southeast Reef,23-Oct-2019,2,Middle,coralline algae - crustose,UPC Species,38.71
VRG 2019,Pre-Construction,2019,SBI - Southeast Reef,23-Oct-2019,2,Outer,coralline algae - crustose,UPC Species,54.84
VRG 2019,Pre-Construction,2019,SBI - Southeast Reef,23-Oct-2019,2,Deep,coralline algae - crustose,UPC Species,45.16
VRG 2019,Pre-Construction,2019,SBI - Southeast Reef,25-Oct-2019,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,SBI - Southeast Reef,25-Oct-2019,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,SBI - Cat Canyon,25-Oct-2019,1,Inner,coralline algae - crustose,UPC Species,35.48
VRG 2019,Pre-Construction,2019,SBI - Cat Canyon,25-Oct-2019,1,Middle,coralline algae - crustose,UPC Species,38.71
VRG 2019,Pre-Construction,2019,SBI - Cat Canyon,25-Oct-2019,1,Outer,coralline algae - crustose,UPC Species,54.84
VRG 2019,Pre-Construction,2019,SBI - Cat Canyon,25-Oct-2019,1,Deep,coralline algae - crustose,UPC Species,74.19
VRG 2019,Pre-Construction,2019,SBI - Cat Canyon,25-Oct-2019,2,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,SBI - Cat Canyon,25-Oct-2019,2,Middle,coralline algae - crustose,UPC Species,61.29
VRG 2019,Pre-Construction,2019,SBI - Cat Canyon,25-Oct-2019,2,Outer,coralline algae - crustose,UPC Species,83.87
VRG 2019,Pre-Construction,2019,SBI - Cat Canyon,25-Oct-2019,2,Deep,coralline algae - crustose,UPC Species,70.97
VRG 2019,Pre-Construction,2019,SBI - Sutil,23-Oct-2019,1,Inner,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,SBI - Sutil,23-Oct-2019,1,Middle,coralline algae - crustose,UPC Species,70.97
VRG 2019,Pre-Construction,2019,SBI - Sutil,23-Oct-2019,1,Outer,coralline algae - crustose,UPC Species,58.06
VRG 2019,Pre-Construction,2019,SBI - Sutil,23-Oct-2019,1,Deep,coralline algae - crustose,UPC Species,64.52
VRG 2019,Pre-Construction,2019,SBI - Sutil,23-Oct-2019,2,Inner,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,SBI - Sutil,23-Oct-2019,2,Middle,coralline algae - crustose,UPC Species,54.84
VRG 2019,Pre-Construction,2019,SBI - Sutil,23-Oct-2019,2,Outer,coralline algae - crustose,UPC Species,80.65
VRG 2019,Pre-Construction,2019,SBI - Sutil,23-Oct-2019,2,Deep,coralline algae - crustose,UPC Species,48.39
VRG 2019,Pre-Construction,2019,SCAI - Indian Rock,06-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,SCAI - Indian Rock,06-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,77.42
VRG 2019,Pre-Construction,2019,SCAI - Indian Rock,06-Nov-2019,1,Outer,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,SCAI - Indian Rock,06-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,SCAI - Indian Rock,06-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,83.87
VRG 2019,Pre-Construction,2019,SCAI - Indian Rock,06-Nov-2019,2,Outer,coralline algae - crustose,UPC Species,45.16
VRG 2019,Pre-Construction,2019,SCAI - Ship Rock,15-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2019,Pre-Construction,2019,SCAI - Ship Rock,15-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - Ship Rock,15-Nov-2019,1,Outer,coralline algae - crustose,UPC Species,74.19
VRG 2019,Pre-Construction,2019,SCAI - Ship Rock,15-Nov-2019,1,Deep,coralline algae - crustose,UPC Species,51.61
VRG 2019,Pre-Construction,2019,SCAI - Ship Rock,15-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,SCAI - Ship Rock,15-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,SCAI - Ship Rock,15-Nov-2019,2,Outer,coralline algae - crustose,UPC Species,67.74
VRG 2019,Pre-Construction,2019,SCAI - Ship Rock,15-Nov-2019,2,Deep,coralline algae - crustose,UPC Species,67.74
VRG 2019,Pre-Construction,2019,SCAI - Bird Rock,13-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2019,Pre-Construction,2019,SCAI - Bird Rock,13-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - Bird Rock,13-Nov-2019,1,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,SCAI - Bird Rock,13-Nov-2019,1,Deep,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,SCAI - Bird Rock,13-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,35.48
VRG 2019,Pre-Construction,2019,SCAI - Bird Rock,13-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,48.39
VRG 2019,Pre-Construction,2019,SCAI - Bird Rock,13-Nov-2019,2,Outer,coralline algae - crustose,UPC Species,61.29
VRG 2019,Pre-Construction,2019,SCAI - Bird Rock,13-Nov-2019,2,Deep,coralline algae - crustose,UPC Species,87.1
VRG 2019,Pre-Construction,2019,SCAI - Blue Cavern,15-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2019,Pre-Construction,2019,SCAI - Blue Cavern,15-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2019,Pre-Construction,2019,SCAI - Blue Cavern,15-Nov-2019,1,Outer,coralline algae - crustose,UPC Species,35.48
VRG 2019,Pre-Construction,2019,SCAI - Blue Cavern,15-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,SCAI - Blue Cavern,15-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,SCAI - Blue Cavern,15-Nov-2019,2,Outer,coralline algae - crustose,UPC Species,45.16
VRG 2019,Pre-Construction,2019,SCAI - Ripper's Cove,13-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,SCAI - Ripper's Cove,13-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2019,Pre-Construction,2019,SCAI - Ripper's Cove,13-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,41.94
VRG 2019,Pre-Construction,2019,SCAI - Ripper's Cove,13-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,45.16
VRG 2019,Pre-Construction,2019,SCAI - Italian Gardens,15-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,SCAI - Italian Gardens,15-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - Italian Gardens,15-Nov-2019,1,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - Italian Gardens,15-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,SCAI - Italian Gardens,15-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,41.94
VRG 2019,Pre-Construction,2019,SCAI - Italian Gardens,15-Nov-2019,2,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - Hen Rock,13-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,16.13
VRG 2019,Pre-Construction,2019,SCAI - Hen Rock,13-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - Hen Rock,13-Nov-2019,1,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,SCAI - Hen Rock,13-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,SCAI - Hen Rock,13-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,SCAI - Hen Rock,13-Nov-2019,2,Outer,coralline algae - crustose,UPC Species,70.97
VRG 2019,Pre-Construction,2019,SCAI - Salta Verde,06-Dec-2019,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,SCAI - Salta Verde,06-Dec-2019,1,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,SCAI - Salta Verde,06-Dec-2019,1,Outer,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,SCAI - Salta Verde,06-Dec-2019,2,Inner,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,SCAI - Salta Verde,06-Dec-2019,2,Middle,coralline algae - crustose,UPC Species,48.39
VRG 2019,Pre-Construction,2019,SCAI - Salta Verde,06-Dec-2019,2,Outer,coralline algae - crustose,UPC Species,70.97
VRG 2019,Pre-Construction,2019,SCAI - China Point,06-Dec-2019,1,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - China Point,06-Dec-2019,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,SCAI - China Point,06-Dec-2019,1,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - China Point,06-Dec-2019,2,Inner,coralline algae - crustose,UPC Species,16.13
VRG 2019,Pre-Construction,2019,SCAI - China Point,06-Dec-2019,2,Middle,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,SCAI - China Point,06-Dec-2019,2,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,SCAI - Cat Harbor,06-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,SCAI - Cat Harbor,06-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,35.48
VRG 2019,Pre-Construction,2019,SCAI - Cat Harbor,06-Nov-2019,1,Outer,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,SCAI - Cat Harbor,06-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,45.16
VRG 2019,Pre-Construction,2019,SCAI - Cat Harbor,06-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2019,Pre-Construction,2019,SCAI - Cat Harbor,06-Nov-2019,2,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2019,Pre-Construction,2019,SCAI - Iron Bound Cove,06-Nov-2019,1,Inner,coralline algae - crustose,UPC Species,38.71
VRG 2019,Pre-Construction,2019,SCAI - Iron Bound Cove,06-Nov-2019,1,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,SCAI - Iron Bound Cove,06-Nov-2019,1,Outer,coralline algae - crustose,UPC Species,9.68
VRG 2019,Pre-Construction,2019,SCAI - Iron Bound Cove,06-Nov-2019,2,Inner,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,SCAI - Iron Bound Cove,06-Nov-2019,2,Middle,coralline algae - crustose,UPC Species,35.48
VRG 2019,Pre-Construction,2019,SCAI - Iron Bound Cove,06-Nov-2019,2,Outer,coralline algae - crustose,UPC Species,74.19
VRG 2019,Pre-Construction,2019,Nicholas Canyon West,18-Dec-2019,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Nicholas Canyon West,18-Dec-2019,1,Middle,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Nicholas Canyon West,18-Dec-2019,1,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2019,Pre-Construction,2019,Nicholas Canyon West,18-Dec-2019,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Nicholas Canyon West,18-Dec-2019,2,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Nicholas Canyon West,18-Dec-2019,2,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,Lechuza,18-Dec-2019,1,Inner,coralline algae - crustose,UPC Species,54.84
VRG 2019,Pre-Construction,2019,Lechuza,18-Dec-2019,1,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Lechuza,18-Dec-2019,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Lechuza,18-Dec-2019,2,Middle,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,Point Dume,11-Dec-2019,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Point Dume,11-Dec-2019,1,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,Point Dume,11-Dec-2019,1,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,Point Dume,11-Dec-2019,2,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,Point Dume,11-Dec-2019,2,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,Point Dume,11-Dec-2019,2,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Little Dume West,11-Dec-2019,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,Little Dume West,11-Dec-2019,1,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,Little Dume West,11-Dec-2019,1,Outer,coralline algae - crustose,UPC Species,54.84
VRG 2019,Pre-Construction,2019,Little Dume West,11-Dec-2019,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Little Dume West,11-Dec-2019,2,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,Little Dume West,11-Dec-2019,2,Outer,coralline algae - crustose,UPC Species,67.74
VRG 2019,Pre-Construction,2019,Escondido West,11-Dec-2019,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2019,Pre-Construction,2019,Escondido West,11-Dec-2019,1,Middle,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Escondido West,11-Dec-2019,2,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,Escondido West,11-Dec-2019,2,Middle,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Flat Rock North,25-Jul-2019,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Flat Rock North,25-Jul-2019,1,Middle,coralline algae - crustose,UPC Species,48.39
VRG 2019,Pre-Construction,2019,Flat Rock North,25-Jul-2019,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,Flat Rock North,25-Jul-2019,2,Middle,coralline algae - crustose,UPC Species,35.48
VRG 2019,Pre-Construction,2019,Flat Rock South,24-Jul-2019,1,Inner,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,Flat Rock South,24-Jul-2019,1,Middle,coralline algae - crustose,UPC Species,48.39
VRG 2019,Pre-Construction,2019,Flat Rock South,24-Jul-2019,1,Outer,coralline algae - crustose,UPC Species,25.81
VRG 2019,Pre-Construction,2019,Flat Rock South,24-Jul-2019,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Flat Rock South,24-Jul-2019,2,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2019,Pre-Construction,2019,Flat Rock South,24-Jul-2019,2,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,Ridges North,12-Jun-2019,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2019,Pre-Construction,2019,Ridges North,12-Jun-2019,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,Ridges North,12-Jun-2019,3,Inner,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,Ridges North,12-Jun-2019,4,Inner,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,Ridges North,19-Jun-2019,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Ridges North,19-Jun-2019,2,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,Ridges North,20-Jun-2019,1,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,Ridges North,20-Jun-2019,1,Deep,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Ridges North,20-Jun-2019,2,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,Ridges North,20-Jun-2019,2,Deep,coralline algae - crustose,UPC Species,25.81
VRG 2019,Pre-Construction,2019,Ridges South,05-Sep-2019,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Ridges South,05-Sep-2019,1,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2019,Pre-Construction,2019,Ridges South,05-Sep-2019,2,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,Ridges South,05-Sep-2019,2,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,Ridges South,06-Sep-2019,1,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Ridges South,06-Sep-2019,1,Deep,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Ridges South,06-Sep-2019,2,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,Ridges South,06-Sep-2019,2,Deep,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Rocky Point North,12-Jun-2019,1,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,Rocky Point North,12-Jun-2019,2,Inner,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,Rocky Point North,12-Jun-2019,3,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,Rocky Point North,12-Jun-2019,4,Inner,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,Rocky Point North,19-Jun-2019,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Rocky Point North,19-Jun-2019,2,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2019,Pre-Construction,2019,Rocky Point North,20-Jun-2019,1,Outer,coralline algae - crustose,UPC Species,9.68
VRG 2019,Pre-Construction,2019,Rocky Point North,20-Jun-2019,1,Deep,coralline algae - crustose,UPC Species,38.71
VRG 2019,Pre-Construction,2019,Rocky Point North,20-Jun-2019,2,Outer,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,Rocky Point North,20-Jun-2019,2,Deep,coralline algae - crustose,UPC Species,41.94
VRG 2019,Pre-Construction,2019,Rocky Point South,06-Sep-2019,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2019,Pre-Construction,2019,Rocky Point South,06-Sep-2019,1,Middle,coralline algae - crustose,UPC Species,0
VRG 2019,Pre-Construction,2019,Rocky Point South,06-Sep-2019,1,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,Rocky Point South,06-Sep-2019,1,Deep,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Rocky Point South,06-Sep-2019,2,Inner,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Rocky Point South,06-Sep-2019,2,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2019,Pre-Construction,2019,Rocky Point South,06-Sep-2019,2,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2019,Pre-Construction,2019,Rocky Point South,06-Sep-2019,2,Deep,coralline algae - crustose,UPC Species,38.71
VRG 2019,Pre-Construction,2019,Lunada Bay,04-Sep-2019,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2019,Pre-Construction,2019,Lunada Bay,04-Sep-2019,1,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Lunada Bay,04-Sep-2019,1,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,Lunada Bay,04-Sep-2019,1,Deep,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Lunada Bay,04-Sep-2019,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2019,Pre-Construction,2019,Lunada Bay,04-Sep-2019,2,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Lunada Bay,04-Sep-2019,2,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2019,Pre-Construction,2019,Lunada Bay,04-Sep-2019,2,Deep,coralline algae - crustose,UPC Species,45.16
VRG 2019,Pre-Construction,2019,Resort Point,28-Aug-2019,1,Inner,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,Resort Point,28-Aug-2019,1,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2019,Pre-Construction,2019,Resort Point,28-Aug-2019,1,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2019,Pre-Construction,2019,Resort Point,28-Aug-2019,1,Deep,coralline algae - crustose,UPC Species,12.9
